Facility_id Product_id "District Name"
"ATUPELE HOSPITAL" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" KARONGA
"ATUPELE HOSPITAL" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" KARONGA
"ATUPELE HOSPITAL" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" KARONGA
"BALAKA DHO PHARMACY" "CALCIUM GLUCONATE 10%" BALAKA
"BALAKA DHO PHARMACY" "CALCIUM GLUCONATE 10%, 10ML" BALAKA
"BALAKA DHO PHARMACY" "COPPER CONTAINING IUCD (COPPER T)" BALAKA
"BALAKA DHO PHARMACY" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" BALAKA
"BALAKA DHO PHARMACY" "FEMALE CONDOMS" BALAKA
"BALAKA DHO PHARMACY" "FEMALE CONDOMS , EACH" BALAKA
"BALAKA DHO PHARMACY" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" BALAKA
"BALAKA DHO PHARMACY" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," BALAKA
"BALAKA DHO PHARMACY" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" BALAKA
"BALAKA DHO PHARMACY" JADELLE(IMPLANT) BALAKA
"BALAKA DHO PHARMACY" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" BALAKA
"BALAKA DHO PHARMACY" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" BALAKA
"BALAKA DHO PHARMACY" "MAGNESIUM SULPHATE 20%, 2ML AMPOULE" BALAKA
"BALAKA DHO PHARMACY" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" BALAKA
"BALAKA DHO PHARMACY" "MALE CONDOMS" BALAKA
"BALAKA DHO PHARMACY" "MALE CONDOMS,EACH" BALAKA
"BALAKA DHO PHARMACY" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" BALAKA
"BALAKA DHO PHARMACY" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" BALAKA
"BALAKA DHO PHARMACY" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" BALAKA
"BALAKA DHO PHARMACY" "MISOPROSTOL 200 MCG, TABLETS" BALAKA
"BALAKA DHO PHARMACY" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" BALAKA
"BALAKA DHO PHARMACY" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" BALAKA
"BALAKA DHO PHARMACY" "OXYTOCIN 10 IU/ML, 1ML" BALAKA
"BALAKA DHO PHARMACY" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" BALAKA
"BALAKA DHO PHARMACY" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" BALAKA
"BALAKA DHO PHARMACY" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (H" BALAKA
"BALAKA DHO PHARMACY" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (HCG)" BALAKA
"BALAKA DHO PHARMACY" "TRANEXAMIC ACID 500MG" BALAKA
"BALAKA DREAM CLINIC" "COPPER CONTAINING IUCD (COPPER T)" BALAKA
"BALAKA DREAM CLINIC" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" BALAKA
"BALAKA DREAM CLINIC" JADELLE(IMPLANT) BALAKA
"BALAKA DREAM CLINIC" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" BALAKA
"BALAKA DREAM CLINIC" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" BALAKA
"BALAKA DREAM CLINIC" "MALE CONDOMS" BALAKA
"BALAKA DREAM CLINIC" "MALE CONDOMS,EACH" BALAKA
"BALAKA DREAM CLINIC" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" BALAKA
"BALAKA OPD" "COPPER CONTAINING IUCD (COPPER T)" BALAKA
"BALAKA OPD" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" BALAKA
"BALAKA OPD" "FEMALE CONDOMS" BALAKA
"BALAKA OPD" "FEMALE CONDOMS , EACH" BALAKA
"BALAKA OPD" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" BALAKA
"BALAKA OPD" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," BALAKA
"BALAKA OPD" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" BALAKA
"BALAKA OPD" JADELLE(IMPLANT) BALAKA
"BALAKA OPD" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" BALAKA
"BALAKA OPD" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" BALAKA
"BALAKA OPD" "MALE CONDOMS" BALAKA
"BALAKA OPD" "MALE CONDOMS,EACH" BALAKA
"BALAKA OPD" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" BALAKA
"BALAKA OPD" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" BALAKA
"BALAKA OPD" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" BALAKA
"BALAKA OPD" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" BALAKA
"BALAKA OPD" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" BALAKA
"BALAKA OPD" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" BALAKA
"BALAKA OPD" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" BALAKA
"BALAKA OPD" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (H" BALAKA
"BALAKA OPD" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (HCG)" BALAKA
"BANGWE DAIHALIMA-MADINA CLINIC" "MALE CONDOMS" BLANTYRE
"BANGWE DAIHALIMA-MADINA CLINIC" "OXYTOCIN 10 IU/ML, 1ML" BLANTYRE
"BANGWE HEALTH CENTRE" "CALCIUM GLUCONATE 10%" BLANTYRE
"BANGWE HEALTH CENTRE" "CALCIUM GLUCONATE 10%, 10ML" BLANTYRE
"BANGWE HEALTH CENTRE" "COPPER CONTAINING IUCD" BLANTYRE
"BANGWE HEALTH CENTRE" "COPPER CONTAINING IUCD (COPPER T)" BLANTYRE
"BANGWE HEALTH CENTRE" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" BLANTYRE
"BANGWE HEALTH CENTRE" "FEMALE CONDOMS" BLANTYRE
"BANGWE HEALTH CENTRE" "FEMALE CONDOMS , EACH" BLANTYRE
"BANGWE HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" BLANTYRE
"BANGWE HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," BLANTYRE
"BANGWE HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" BLANTYRE
"BANGWE HEALTH CENTRE" JADELLE(IMPLANT) BLANTYRE
"BANGWE HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" BLANTYRE
"BANGWE HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" BLANTYRE
"BANGWE HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" BLANTYRE
"BANGWE HEALTH CENTRE" "MALE CONDOMS" BLANTYRE
"BANGWE HEALTH CENTRE" "MALE CONDOMS,EACH" BLANTYRE
"BANGWE HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" BLANTYRE
"BANGWE HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" BLANTYRE
"BANGWE HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" BLANTYRE
"BANGWE HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" BLANTYRE
"BANGWE HEALTH CENTRE" "MISOPROSTOL 200 MCG, TABLETS" BLANTYRE
"BANGWE HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" BLANTYRE
"BANGWE HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" BLANTYRE
"BANGWE HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" BLANTYRE
"BANGWE HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" BLANTYRE
"BANGWE HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" BLANTYRE
"BANGWE HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (HCG)" BLANTYRE
"BEMA DISPENSARY" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," DEDZA
"BEMA DISPENSARY" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" DEDZA
"BEMA DISPENSARY" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" DEDZA
"BEMA DISPENSARY" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" DEDZA
"BEMA DISPENSARY" "MALE CONDOMS" DEDZA
"BEMA DISPENSARY" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" DEDZA
"BEMA DISPENSARY" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" DEDZA
"BEMA DISPENSARY" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" DEDZA
"BEMA DISPENSARY" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" DEDZA
"BEMBEKE HEALTH CENTRE" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" DEDZA
"BEMBEKE HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" DEDZA
"BEMBEKE HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" DEDZA
"BEMBEKE HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" DEDZA
"BEMBEKE HEALTH CENTRE" "MALE CONDOMS" DEDZA
"BEMBEKE HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" DEDZA
"BEMBEKE HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" DEDZA
"BEMBEKE HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" DEDZA
"BEMBEKE HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" DEDZA
"BEMBEKE HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" DEDZA
"BEMBEKE HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" DEDZA
"BEMBEKE HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" DEDZA
"BEMBEKE HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" DEDZA
"BEMBEKE HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (H" DEDZA
"BENGA HEALTH CENTRE" "COPPER CONTAINING IUCD" "NKHOTA KOTA"
"BENGA HEALTH CENTRE" "COPPER CONTAINING IUCD (COPPER T)" "NKHOTA KOTA"
"BENGA HEALTH CENTRE" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" "NKHOTA KOTA"
"BENGA HEALTH CENTRE" "FEMALE CONDOMS" "NKHOTA KOTA"
"BENGA HEALTH CENTRE" "FEMALE CONDOMS , EACH" "NKHOTA KOTA"
"BENGA HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," "NKHOTA KOTA"
"BENGA HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" "NKHOTA KOTA"
"BENGA HEALTH CENTRE" JADELLE(IMPLANT) "NKHOTA KOTA"
"BENGA HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" "NKHOTA KOTA"
"BENGA HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" "NKHOTA KOTA"
"BENGA HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" "NKHOTA KOTA"
"BENGA HEALTH CENTRE" "MALE CONDOMS" "NKHOTA KOTA"
"BENGA HEALTH CENTRE" "MALE CONDOMS,EACH" "NKHOTA KOTA"
"BENGA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" "NKHOTA KOTA"
"BENGA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" "NKHOTA KOTA"
"BENGA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" "NKHOTA KOTA"
"BENGA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" "NKHOTA KOTA"
"BENGA HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" "NKHOTA KOTA"
"BENGA HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" "NKHOTA KOTA"
"BENGA HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" "NKHOTA KOTA"
"BENGA HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" "NKHOTA KOTA"
"BENGA HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" "NKHOTA KOTA"
"BENGA HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (H" "NKHOTA KOTA"
"BENGA HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (HCG)" "NKHOTA KOTA"
"BEREU HEALTH CENTRE" "COPPER CONTAINING IUCD" CHIKWAWA
"BEREU HEALTH CENTRE" "COPPER CONTAINING IUCD (COPPER T)" CHIKWAWA
"BEREU HEALTH CENTRE" "FEMALE CONDOMS" CHIKWAWA
"BEREU HEALTH CENTRE" "FEMALE CONDOMS , EACH" CHIKWAWA
"BEREU HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" CHIKWAWA
"BEREU HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," CHIKWAWA
"BEREU HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" CHIKWAWA
"BEREU HEALTH CENTRE" JADELLE(IMPLANT) CHIKWAWA
"BEREU HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" CHIKWAWA
"BEREU HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" CHIKWAWA
"BEREU HEALTH CENTRE" "MALE CONDOMS" CHIKWAWA
"BEREU HEALTH CENTRE" "MALE CONDOMS,EACH" CHIKWAWA
"BEREU HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" CHIKWAWA
"BEREU HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" CHIKWAWA
"BEREU HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" CHIKWAWA
"BEREU HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" CHIKWAWA
"BEREU HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" CHIKWAWA
"BEREU HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" CHIKWAWA
"BEREU HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" CHIKWAWA
"BEREU HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (H" CHIKWAWA
"BILAL CLINIC" "COPPER CONTAINING IUCD" CHIRADZULU
"BILAL CLINIC" "COPPER CONTAINING IUCD (COPPER T)" CHIRADZULU
"BILAL CLINIC" "FEMALE CONDOMS" CHIRADZULU
"BILAL CLINIC" "FEMALE CONDOMS , EACH" CHIRADZULU
"BILAL CLINIC" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" CHIRADZULU
"BILAL CLINIC" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," CHIRADZULU
"BILAL CLINIC" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" CHIRADZULU
"BILAL CLINIC" JADELLE(IMPLANT) CHIRADZULU
"BILAL CLINIC" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" CHIRADZULU
"BILAL CLINIC" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" CHIRADZULU
"BILAL CLINIC" "MALE CONDOMS" CHIRADZULU
"BILAL CLINIC" "MALE CONDOMS,EACH" CHIRADZULU
"BILAL CLINIC" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" CHIRADZULU
"BILAL CLINIC" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" CHIRADZULU
"BILAL CLINIC" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" CHIRADZULU
"BILAL CLINIC" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" CHIRADZULU
"BILAL CLINIC" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" CHIRADZULU
"BILAL CLINIC" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" CHIRADZULU
"BILAL CLINIC" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" CHIRADZULU
"BILAL CLINIC" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (H" CHIRADZULU
"BILAL CLINIC" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (HCG)" CHIRADZULU
"BILILA HEALTH CENTRE" "COPPER CONTAINING IUCD" NTCHEU
"BILILA HEALTH CENTRE" "COPPER CONTAINING IUCD (COPPER T)" NTCHEU
"BILILA HEALTH CENTRE" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" NTCHEU
"BILILA HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" NTCHEU
"BILILA HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," NTCHEU
"BILILA HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" NTCHEU
"BILILA HEALTH CENTRE" JADELLE(IMPLANT) NTCHEU
"BILILA HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" NTCHEU
"BILILA HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" NTCHEU
"BILILA HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" NTCHEU
"BILILA HEALTH CENTRE" "MALE CONDOMS" NTCHEU
"BILILA HEALTH CENTRE" "MALE CONDOMS,EACH" NTCHEU
"BILILA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" NTCHEU
"BILILA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" NTCHEU
"BILILA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" NTCHEU
"BILILA HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" NTCHEU
"BILILA HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" NTCHEU
"BILILA HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" NTCHEU
"BILILA HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" NTCHEU
"BILILA HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" NTCHEU
"BILILA HEALTH CENTRE" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" NTCHEU
"BILILA HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (H" NTCHEU
"BILILA HEALTH CENTRE" "PREGNANCY TEST KIT (HUMAN - CHORIONIC GONADOTROPHIN (HCG)" NTCHEU
"BILIWIRI HEALTH CENTRE" "COPPER CONTAINING IUCD" NTCHEU
"BILIWIRI HEALTH CENTRE" "COPPER CONTAINING IUCD (COPPER T)" NTCHEU
"BILIWIRI HEALTH CENTRE" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" NTCHEU
"BILIWIRI HEALTH CENTRE" "FEMALE CONDOMS" NTCHEU
"BILIWIRI HEALTH CENTRE" "FEMALE CONDOMS , EACH" NTCHEU
"BILIWIRI HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD" NTCHEU
"BILIWIRI HEALTH CENTRE" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," NTCHEU
"BILIWIRI HEALTH CENTRE" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" NTCHEU
"BILIWIRI HEALTH CENTRE" JADELLE(IMPLANT) NTCHEU
"BILIWIRI HEALTH CENTRE" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" NTCHEU
"BILIWIRI HEALTH CENTRE" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" NTCHEU
"BILIWIRI HEALTH CENTRE" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" NTCHEU
"BILIWIRI HEALTH CENTRE" "MALE CONDOMS" NTCHEU
"BILIWIRI HEALTH CENTRE" "MALE CONDOMS,EACH" NTCHEU
"BILIWIRI HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INJECTION, 150MG/ML - DEPO-PROVERA" NTCHEU
"BILIWIRI HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" NTCHEU
"BILIWIRI HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS" NTCHEU
"BILIWIRI HEALTH CENTRE" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" NTCHEU
"BILIWIRI HEALTH CENTRE" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" NTCHEU
"BILIWIRI HEALTH CENTRE" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" NTCHEU
"BILIWIRI HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML" NTCHEU
"BILIWIRI HEALTH CENTRE" "OXYTOCIN 10 IU/ML, 1ML,AMPOULE" NTCHEU
